"send.country","block.num","blocked.list","covid.blocked","updated"
"Poland",147,"Afghanistan_Algeria_Angola_Anguilla_Antarctica_Antigua & Barbuda_Aruba_Bahamas_Bahrain_Bangladesh_Barbados_Belize_Benin_Bermuda_Bhutan_Bolivia_Bonaire, Sint Eustatius and Saba_Botswana_British Indian Ocean Territory_British Virgin Islands_Brunei_Burkina Faso_Burundi_Cambodia_Cameroon_Cape Verde_Cayman Islands_Central African Republic_Chad_Chile_Christmas Island_Cocos Islands_Colombia_Comoros_Congo_Congo (Dem. Rep.)_Cook Islands_Costa Rica_Côte d'Ivoire_Cuba_Curaçao_Djibouti_Dominica_Dominican Republic_Ecuador_El Salvador_Equatorial Guinea_Eritrea_Eswatini_Falkland Islands (Malvinas)_Faroe Islands_Fiji_French Guiana_French Polynesia_French Southern Territories_Gabon_Gambia_Gibraltar_Greenland_Grenada_Guadeloupe_Guatemala_Guernsey_Guinea_Guinea-Bissau_Guyana_Haiti_Honduras_Isle of Man_Jamaica_Jersey_Kiribati_Korea (North)_Kosovo_Laos_Lesotho_Liberia_Madagascar_Malawi_Maldives_Mali_Martinique_Mauritania_Mauritius_Mayotte_Mongolia_Montserrat_Mozambique_Myanmar_Namibia_Nauru_Nepal_New Caledonia_Nicaragua_Niger_Nigeria_Niue_Norfolk Island_Oman_Palestine_Panama_Papua New Guinea_Paraguay_Peru_Pitcairn_Réunion_Rwanda_Saint Barthélemy_Saint Helena, Ascension and Tristan da Cunha_Saint Kitts and Nevis_Saint Lucia_Saint Martin_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_Sao Tome and Principe_Saudi Arabia_Senegal_Seychelles_S. Georgia and S. Sandwich Islands_Sierra Leone_Sint Maarten (Dutch part)_Solomon Islands_Somalia_South Sudan_Sudan_Suriname_Syria_Tajikistan_Timor-Leste_Togo_Tokelau_Tonga_Trinidad and Tobago_Turkmenistan_Turks and Caicos Islands_Tuvalu_Uganda_United Arab Emirates_Uzbekistan_Vanuatu_Venezuela_Wallis & Futuna_Western Sahara_Yemen_Zambia_Zimbabwe","sending","Last update: 12/Mar, 14:36 (UTC)"
"Portugal",45,"Andorra_Anguilla_Antarctica_Bermuda_Bhutan_British Indian Ocean Territory_Christmas Island_Cocos Islands_Cook Islands_Eswatini_Falkland Islands (Malvinas)_Faroe Islands_French Southern Territories_Greenland_Guernsey_Iran_Iraq_Isle of Man_Jersey_Kiribati_Liechtenstein_Malawi_Mayotte_Monaco_Montserrat_Niue_Norfolk Island_Palestine_Pitcairn_Réunion_Saint Barthélemy_Saint Martin_Saint Pierre & Miquelon_Samoa_San Marino_S. Georgia and S. Sandwich Islands_South Sudan_Tokelau_Turkmenistan_Turks and Caicos Islands_Vatican_Venezuela_Wallis & Futuna_Western Sahara_Zambia","sending","Last update: 12/Mar, 14:36 (UTC)"
"Qatar",16,"Algeria_Azerbaijan_Bahrain_Bosnia-Herzegovina_British Virgin Islands_Ecuador_Iceland_Israel_Mauritania_North Macedonia_Peru_Saudi Arabia_Suriname_Tajikistan_Togo_Turkmenistan","sending","Last update: 12/Mar, 14:36 (UTC)"
"Romania",28,"Bolivia_Cape Verde_Cook Islands_Cuba_Dominican Republic_Fiji_French Polynesia_Gibraltar_Kiribati_Mali_Nauru_New Caledonia_New Zealand_Niue_Norfolk Island_Papua New Guinea_Paraguay_Peru_Philippines_Pitcairn_Samoa_Solomon Islands_Tokelau_Tonga_Tuvalu_Uruguay_Vanuatu_Venezuela","sending","Last update: 12/Mar, 14:36 (UTC)"
"Russia",157,"Afghanistan_Algeria_Angola_Anguilla_Antarctica_Antigua & Barbuda_Argentina_Aruba_Bahamas_Bahrain_Bangladesh_Barbados_Belize_Benin_Bermuda_Bhutan_Bolivia_Bonaire, Sint Eustatius and Saba_Botswana_Brazil_British Indian Ocean Territory_British Virgin Islands_Brunei_Burkina Faso_Burundi_Cameroon_Cape Verde_Cayman Islands_Central African Republic_Chad_Chile_Christmas Island_Cocos Islands_Colombia_Comoros_Congo_Congo (Dem. Rep.)_Cook Islands_Costa Rica_Côte d'Ivoire_Cuba_Curaçao_Djibouti_Dominica_Dominican Republic_Ecuador_El Salvador_Equatorial Guinea_Eritrea_Eswatini_Ethiopia_Falkland Islands (Malvinas)_Fiji_French Guiana_French Polynesia_French Southern Territories_Gabon_Gambia_Ghana_Grenada_Guadeloupe_Guam_Guatemala_Guinea_Guinea-Bissau_Guyana_Haiti_Honduras_Iran_Iraq_Jamaica_Kenya_Kiribati_Korea (North)_Kosovo_Kuwait_Laos_Lebanon_Lesotho_Liberia_Libya_Macao_Madagascar_Malawi_Maldives_Mali_Malta_Marshall Islands_Martinique_Mauritania_Mauritius_Mayotte_Mexico_Micronesia_Montserrat_Morocco_Mozambique_Myanmar_Namibia_Nauru_Nepal_New Caledonia_Nicaragua_Niger_Nigeria_Niue_Norfolk Island_Palau_Panama_Papua New Guinea_Paraguay_Peru_Pitcairn_Puerto Rico_Réunion_Rwanda_Saint Barthélemy_Saint Helena, Ascension and Tristan da Cunha_Saint Kitts and Nevis_Saint Lucia_Saint Martin_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_Sao Tome and Principe_Senegal_Seychelles_S. Georgia and S. Sandwich Islands_Sierra Leone_Sint Maarten (Dutch part)_Solomon Islands_Somalia_South Africa_South Sudan_Sri Lanka_Sudan_Suriname_Syria_Tanzania_Timor-Leste_Togo_Tokelau_Tonga_Trinidad and Tobago_Tunisia_Turkmenistan_Turks and Caicos Islands_Tuvalu_Uganda_Uruguay_Vanuatu_Venezuela_Wallis & Futuna_Western Sahara_Yemen_Zambia_Zimbabwe","sending","Last update: 12/Mar, 14:36 (UTC)"
"Saudi Arabia",1,"Israel","sending","Last update: 12/Mar, 14:36 (UTC)"
"Senegal",222,"Afghanistan_Albania_Algeria_American Samoa_Andorra_Angola_Anguilla_Antarctica_Antigua & Barbuda_Armenia_Aruba_Australia_Azerbaijan_Bahamas_Bahrain_Bangladesh_Barbados_Belarus_Belize_Benin_Bermuda_Bhutan_Bolivia_Bonaire, Sint Eustatius and Saba_Bosnia-Herzegovina_Botswana_British Indian Ocean Territory_British Virgin Islands_Brunei_Bulgaria_Burkina Faso_Burundi_Cambodia_Cameroon_Cape Verde_Cayman Islands_Central African Republic_Chad_Chile_Christmas Island_Cocos Islands_Colombia_Comoros_Congo_Congo (Dem. Rep.)_Cook Islands_Costa Rica_Côte d'Ivoire_Croatia_Cuba_Curaçao_Cyprus_Djibouti_Dominica_Dominican Republic_Ecuador_El Salvador_Equatorial Guinea_Eritrea_Estonia_Eswatini_Ethiopia_Falkland Islands (Malvinas)_Faroe Islands_Fiji_French Guiana_French Polynesia_French Southern Territories_Gabon_Gambia_Georgia_Ghana_Gibraltar_Greece_Greenland_Grenada_Guadeloupe_Guam_Guatemala_Guernsey_Guinea_Guinea-Bissau_Guyana_Haiti_Honduras_Hong Kong_Iceland_Indonesia_Iran_Iraq_Ireland_Isle of Man_Israel_Jamaica_Jersey_Jordan_Kazakhstan_Kenya_Kiribati_Korea (North)_Korea (South)_Kosovo_Kuwait_Kyrgyzstan_Laos_Latvia_Lebanon_Lesotho_Liberia_Libya_Liechtenstein_Lithuania_Luxembourg_Macao_Madagascar_Malawi_Malaysia_Maldives_Mali_Malta_Marshall Islands_Martinique_Mauritania_Mauritius_Mayotte_Mexico_Micronesia_Moldova_Monaco_Mongolia_Montenegro_Montserrat_Morocco_Mozambique_Myanmar_Namibia_Nauru_Nepal_New Caledonia_New Zealand_Nicaragua_Niger_Nigeria_Niue_Norfolk Island_Northern Mariana Islands_North Macedonia_Norway_Oman_Pakistan_Palau_Palestine_Panama_Papua New Guinea_Paraguay_Peru_Philippines_Pitcairn_Puerto Rico_Qatar_Réunion_Russia_Rwanda_Saint Barthélemy_Saint Helena, Ascension and Tristan da Cunha_Saint Kitts and Nevis_Saint Lucia_Saint Martin_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_San Marino_Sao Tome and Principe_Saudi Arabia_Seychelles_S. Georgia and S. Sandwich Islands_Sierra Leone_Singapore_Sint Maarten (Dutch part)_Slovakia_Slovenia_Solomon Islands_Somalia_South Africa_South Sudan_Spain_Sri Lanka_Sudan_Suriname_Svalbard and Jan Mayen_Syria_Taiwan_Tajikistan_Tanzania_Thailand_Timor-Leste_Togo_Tokelau_Tonga_Trinidad and Tobago_Tunisia_Turkey_Turkmenistan_Turks and Caicos Islands_Tuvalu_Uganda_Ukraine_United Arab Emirates_Uruguay_U.S.A._U.S. Minor Outlying Islands_Uzbekistan_Vanuatu_Vatican_Venezuela_Vietnam_Virgin Islands of the USA_Wallis & Futuna_Western Sahara_Yemen_Zambia_Zimbabwe","sending","Last update: 12/Mar, 14:36 (UTC)"
"Serbia",155,"Afghanistan_Algeria_Angola_Anguilla_Antarctica_Antigua & Barbuda_Aruba_Azerbaijan_Bahamas_Bahrain_Bangladesh_Barbados_Belize_Benin_Bermuda_Bhutan_Bolivia_Bonaire, Sint Eustatius and Saba_Botswana_British Indian Ocean Territory_British Virgin Islands_Brunei_Burkina Faso_Burundi_Cambodia_Cameroon_Cape Verde_Cayman Islands_Central African Republic_Chad_Chile_Christmas Island_Cocos Islands_Colombia_Comoros_Congo_Congo (Dem. Rep.)_Cook Islands_Costa Rica_Côte d'Ivoire_Cuba_Curaçao_Djibouti_Dominica_Dominican Republic_Ecuador_El Salvador_Equatorial Guinea_Eritrea_Eswatini_Ethiopia_Falkland Islands (Malvinas)_Fiji_French Guiana_French Polynesia_French Southern Territories_Gabon_Gambia_Ghana_Gibraltar_Greenland_Grenada_Guadeloupe_Guatemala_Guinea_Guinea-Bissau_Guyana_Haiti_Honduras_Indonesia_Iran_Iraq_Jamaica_Jordan_Kiribati_Korea (North)_Kosovo_Kuwait_Kyrgyzstan_Laos_Lesotho_Liberia_Libya_Madagascar_Malawi_Maldives_Mali_Martinique_Mauritania_Mauritius_Mayotte_Mongolia_Montserrat_Mozambique_Myanmar_Namibia_Nauru_Nepal_New Caledonia_Nicaragua_Niger_Nigeria_Niue_Norfolk Island_Oman_Pakistan_Palestine_Panama_Papua New Guinea_Paraguay_Peru_Philippines_Pitcairn_Qatar_Réunion_Rwanda_Saint Barthélemy_Saint Helena, Ascension and Tristan da Cunha_Saint Kitts and Nevis_Saint Lucia_Saint Martin_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_Sao Tome and Principe_Seychelles_S. Georgia and S. Sandwich Islands_Sierra Leone_Sint Maarten (Dutch part)_Solomon Islands_Somalia_South Sudan_Sri Lanka_Sudan_Suriname_Syria_Tajikistan_Tanzania_Timor-Leste_Togo_Tokelau_Tonga_Trinidad and Tobago_Turkmenistan_Turks and Caicos Islands_Tuvalu_Uganda_Uzbekistan_Vanuatu_Venezuela_Wallis & Futuna_Western Sahara_Yemen_Zambia_Zimbabwe","sending","Last update: 12/Mar, 14:36 (UTC)"
"Seychelles",218,"Afghanistan_Åland Islands_Albania_Algeria_Andorra_Angola_Anguilla_Antarctica_Antigua & Barbuda_Argentina_Armenia_Aruba_Australia_Austria_Azerbaijan_Bahamas_Bangladesh_Barbados_Belarus_Belize_Benin_Bermuda_Bhutan_Bolivia_Bonaire, Sint Eustatius and Saba_Bosnia-Herzegovina_Botswana_Brazil_British Indian Ocean Territory_British Virgin Islands_Brunei_Bulgaria_Burkina Faso_Burundi_Cambodia_Cameroon_Cape Verde_Cayman Islands_Central African Republic_Chad_Chile_Christmas Island_Cocos Islands_Colombia_Comoros_Congo_Congo (Dem. Rep.)_Cook Islands_Costa Rica_Côte d'Ivoire_Croatia_Cuba_Curaçao_Cyprus_Czechia_Denmark_Djibouti_Dominica_Dominican Republic_Ecuador_Egypt_El Salvador_Equatorial Guinea_Eritrea_Estonia_Eswatini_Ethiopia_Falkland Islands (Malvinas)_Faroe Islands_Fiji_Finland_French Guiana_French Polynesia_French Southern Territories_Gabon_Gambia_Georgia_Ghana_Gibraltar_Greenland_Grenada_Guadeloupe_Guatemala_Guernsey_Guinea_Guinea-Bissau_Guyana_Haiti_Honduras_Hungary_Iceland_India_Indonesia_Iran_Iraq_Ireland_Isle of Man_Israel_Jamaica_Jersey_Jordan_Kazakhstan_Kiribati_Korea (North)_Kosovo_Kuwait_Kyrgyzstan_Laos_Latvia_Lebanon_Lesotho_Liberia_Libya_Liechtenstein_Lithuania_Luxembourg_Macao_Madagascar_Malawi_Maldives_Mali_Malta_Martinique_Mauritania_Mauritius_Mayotte_Mexico_Moldova_Monaco_Mongolia_Montenegro_Montserrat_Morocco_Mozambique_Myanmar_Namibia_Nauru_Nepal_Netherlands_New Caledonia_New Zealand_Nicaragua_Niger_Nigeria_Niue_Norfolk Island_North Macedonia_Norway_Oman_Pakistan_Palestine_Panama_Papua New Guinea_Paraguay_Peru_Pitcairn_Poland_Portugal_Qatar_Réunion_Romania_Russia_Rwanda_Saint Barthélemy_Saint Helena, Ascension and Tristan da Cunha_Saint Kitts and Nevis_Saint Lucia_Saint Martin_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_San Marino_Sao Tome and Principe_Saudi Arabia_Senegal_Serbia_S. Georgia and S. Sandwich Islands_Sierra Leone_Sint Maarten (Dutch part)_Slovakia_Slovenia_Solomon Islands_Somalia_South Africa_South Sudan_Spain_Sri Lanka_Sudan_Suriname_Svalbard and Jan Mayen_Sweden_Switzerland_Syria_Taiwan_Tajikistan_Timor-Leste_Togo_Tokelau_Tonga_Trinidad and Tobago_Tunisia_Turkey_Turkmenistan_Turks and Caicos Islands_Tuvalu_Uganda_Ukraine_Uruguay_Uzbekistan_Vanuatu_Vatican_Venezuela_Vietnam_Wallis & Futuna_Western Sahara_Yemen_Zambia_Zimbabwe","sending","Last update: 12/Mar, 14:36 (UTC)"
"Singapore",70,"Albania_American Samoa_Andorra_Anguilla_Barbados_Belize_Bhutan_Bolivia_British Virgin Islands_Burundi_Comoros_Congo_Cuba_Curaçao_Djibouti_Dominican Republic_Ecuador_Equatorial Guinea_Estonia_Eswatini_Gambia_Gibraltar_Grenada_Guatemala_Guyana_Haiti_Honduras_Iran_Iraq_Israel_Jamaica_Korea (North)_Kosovo_Liberia_Libya_Malawi_Marshall Islands_Mauritania_Mauritius_Mayotte_Monaco_Mongolia_Montenegro_Nauru_Nepal_Nicaragua_Niger_Palau_Palestine_Panama_Paraguay_Rwanda_Saint Lucia_Saint Vincent and the Grenadines_Slovakia_Somalia_South Sudan_Sudan_Suriname_Syria_Tajikistan_Tokelau_Tonga_Tunisia_Turkmenistan_Uganda_Uruguay_Vanuatu_Venezuela_Yemen","sending","Last update: 12/Mar, 14:36 (UTC)"
"Slovakia",124,"Afghanistan_Angola_Antarctica_Antigua & Barbuda_Armenia_Azerbaijan_Bahamas_Bahrain_Bangladesh_Belize_Benin_Bhutan_Bolivia_Bonaire, Sint Eustatius and Saba_Botswana_British Indian Ocean Territory_Burkina Faso_Burundi_Cameroon_Cape Verde_Central African Republic_Chad_Christmas Island_Cocos Islands_Comoros_Congo_Cook Islands_Costa Rica_Cuba_Curaçao_Djibouti_Dominica_Dominican Republic_El Salvador_Equatorial Guinea_Eswatini_Fiji_French Guiana_French Polynesia_French Southern Territories_Gabon_Greenland_Grenada_Guadeloupe_Guatemala_Guernsey_Guinea-Bissau_Guyana_Haiti_Honduras_Iran_Iraq_Isle of Man_Jersey_Kenya_Kiribati_Korea (North)_Kosovo_Lesotho_Liberia_Libya_Macao_Madagascar_Maldives_Mali_Martinique_Mauritania_Mauritius_Mayotte_Mongolia_Mozambique_Namibia_Nauru_New Caledonia_Nicaragua_Niger_Nigeria_Niue_Norfolk Island_Palestine_Papua New Guinea_Paraguay_Peru_Pitcairn_Qatar_Réunion_Rwanda_Saint Barthélemy_Saint Kitts and Nevis_Saint Lucia_Saint Martin_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_Sao Tome and Principe_Saudi Arabia_Senegal_S. Georgia and S. Sandwich Islands_Sierra Leone_Sint Maarten (Dutch part)_Solomon Islands_Somalia_South Sudan_Sri Lanka_Sudan_Suriname_Syria_Tajikistan_Tanzania_Timor-Leste_Togo_Tokelau_Tonga_Trinidad and Tobago_Turkmenistan_Turks and Caicos Islands_Tuvalu_Uzbekistan_Vanuatu_Venezuela_Wallis & Futuna_Western Sahara_Yemen_Zimbabwe","sending","Last update: 12/Mar, 14:36 (UTC)"
"Slovenia",81,"American Samoa_Anguilla_Antigua & Barbuda_Bahamas_Barbados_Bermuda_Botswana_British Indian Ocean Territory_Brunei_Cape Verde_Cayman Islands_Central African Republic_Congo (Dem. Rep.)_Cook Islands_Costa Rica_Côte d'Ivoire_Cuba_Dominica_Dominican Republic_Ecuador_El Salvador_Eswatini_Falkland Islands (Malvinas)_French Southern Territories_Gambia_Grenada_Guam_Guatemala_Guinea-Bissau_Haiti_Honduras_Jamaica_Kiribati_Korea (North)_Laos_Marshall Islands_Mauritania_Mayotte_Mongolia_Montserrat_Myanmar_Namibia_Nauru_Nepal_New Caledonia_Nicaragua_Northern Mariana Islands_Palau_Panama_Papua New Guinea_Paraguay_Philippines_Pitcairn_Puerto Rico_Rwanda_Saint Helena, Ascension and Tristan da Cunha_Saint Kitts and Nevis_Saint Lucia_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_Sao Tome and Principe_S. Georgia and S. Sandwich Islands_Sierra Leone_Somalia_Suriname_Syria_Taiwan_Tanzania_Timor-Leste_Tonga_Trinidad and Tobago_Turkmenistan_Turks and Caicos Islands_Tuvalu_Uruguay_U.S. Minor Outlying Islands_Venezuela_Virgin Islands of the USA_Wallis & Futuna_Zambia","sending","Last update: 12/Mar, 14:36 (UTC)"
"Somalia",1,"Israel","sending","Last update: 12/Mar, 14:36 (UTC)"
"South Africa",215,"Afghanistan_Åland Islands_Albania_Algeria_Andorra_Angola_Anguilla_Antarctica_Antigua & Barbuda_Armenia_Aruba_Australia_Austria_Azerbaijan_Bahamas_Bahrain_Bangladesh_Barbados_Belarus_Belgium_Belize_Benin_Bermuda_Bhutan_Bolivia_Bonaire, Sint Eustatius and Saba_Bosnia-Herzegovina_Botswana_British Indian Ocean Territory_British Virgin Islands_Brunei_Bulgaria_Burkina Faso_Burundi_Cambodia_Cameroon_Cape Verde_Cayman Islands_Central African Republic_Chad_Chile_China                                                                                                Source: According to Postcrossing's data, this route does not seem to be working. We're investigating the issue._Christmas Island_Cocos Islands_Colombia_Comoros_Congo_Congo (Dem. Rep.)_Cook Islands_Costa Rica_Côte d'Ivoire_Croatia_Cuba_Curaçao_Cyprus_Denmark_Djibouti_Dominica_Dominican Republic_Ecuador_Egypt_El Salvador_Equatorial Guinea_Eritrea_Estonia_Eswatini_Ethiopia_Falkland Islands (Malvinas)_Faroe Islands_Fiji_Finland_French Guiana_French Polynesia_French Southern Territories_Gabon_Gambia_Georgia_Germany_Ghana_Gibraltar_Greenland_Grenada_Guadeloupe_Guatemala_Guernsey_Guinea_Guinea-Bissau_Guyana_Haiti_Honduras_Iceland_Indonesia_Iran_Iraq_Ireland_Isle of Man_Jamaica_Jersey_Jordan_Kazakhstan_Kenya_Kiribati_Korea (North)_Korea (South)_Kosovo_Kuwait_Kyrgyzstan_Laos_Latvia_Lebanon_Lesotho_Liberia_Libya_Liechtenstein_Lithuania_Luxembourg_Macao_Madagascar_Malawi_Malaysia_Maldives_Mali_Malta_Martinique_Mauritania_Mauritius_Mayotte_Mexico_Moldova_Monaco_Mongolia_Montenegro_Montserrat_Morocco_Mozambique_Myanmar_Namibia_Nauru_Nepal_New Caledonia_New Zealand_Nicaragua_Niger_Nigeria_Niue_Norfolk Island_North Macedonia_Norway_Oman_Pakistan_Palestine_Panama_Papua New Guinea_Paraguay_Peru_Philippines_Pitcairn_Qatar_Réunion_Russia_Rwanda_Saint Barthélemy_Saint Helena, Ascension and Tristan da Cunha_Saint Kitts and Nevis_Saint Lucia_Saint Martin_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_San Marino_Sao Tome and Principe_Saudi Arabia_Senegal_Serbia_Seychelles_S. Georgia and S. Sandwich Islands_Sierra Leone_Sint Maarten (Dutch part)_Slovakia_Slovenia_Solomon Islands_Somalia_South Sudan_Spain_Sri Lanka_Sudan_Suriname_Svalbard and Jan Mayen_Syria_Taiwan_Tajikistan_Tanzania_Timor-Leste_Togo_Tokelau_Tonga_Trinidad and Tobago_Tunisia_Turkey_Turkmenistan_Turks and Caicos Islands_Tuvalu_Uganda_Ukraine_Uruguay_Uzbekistan_Vanuatu_Vatican_Venezuela_Vietnam_Wallis & Futuna_Western Sahara_Yemen_Zambia_Zimbabwe","sending","Last update: 12/Mar, 14:36 (UTC)"
"Spain",82,"Andorra_Anguilla_Antarctica_Antigua & Barbuda_Aruba_Bahamas_Barbados_Belize_Bermuda_Bhutan_Bolivia_Bonaire, Sint Eustatius and Saba_British Indian Ocean Territory_British Virgin Islands_Brunei_Cambodia_Cape Verde_Cayman Islands_Central African Republic_Christmas Island_Comoros_Cook Islands_Curaçao_Dominica_Ecuador_El Salvador_Eswatini_Fiji_French Guiana_French Polynesia_French Southern Territories_Gambia_Grenada_Guatemala_Guinea-Bissau_Guyana_Haiti_Honduras_Iran_Jamaica_Kiribati_Kosovo_Laos_Libya_Martinique_Mauritius_Mayotte_Mongolia_Myanmar_Nauru_Nepal_New Caledonia_Nicaragua_Papua New Guinea_Réunion_Saint Barthélemy_Saint Helena, Ascension and Tristan da Cunha_Saint Kitts and Nevis_Saint Lucia_Saint Martin_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_Seychelles_Sierra Leone_Sint Maarten (Dutch part)_Solomon Islands_Somalia_South Sudan_Suriname_Syria_Timor-Leste_Tonga_Trinidad and Tobago_Turkmenistan_Turks and Caicos Islands_Tuvalu_Vanuatu_Venezuela_Wallis & Futuna_Western Sahara_Yemen","sending","Last update: 12/Mar, 14:36 (UTC)"
"Sri Lanka",186,"Afghanistan_Åland Islands_Albania_Algeria_Andorra_Angola_Anguilla_Antarctica_Antigua & Barbuda_Argentina_Armenia_Aruba_Azerbaijan_Bahamas_Barbados_Belize_Benin_Bermuda_Bhutan_Bolivia_Bonaire, Sint Eustatius and Saba_Bosnia-Herzegovina_Botswana_British Indian Ocean Territory_British Virgin Islands_Brunei_Bulgaria_Burkina Faso_Burundi_Cambodia_Cameroon_Cape Verde_Cayman Islands_Central African Republic_Chad_Chile_Christmas Island_Cocos Islands_Colombia_Comoros_Congo_Congo (Dem. Rep.)_Cook Islands_Costa Rica_Côte d'Ivoire_Croatia_Cuba_Curaçao_Czechia_Djibouti_Dominica_Dominican Republic_Ecuador_El Salvador_Equatorial Guinea_Eritrea_Estonia_Eswatini_Ethiopia_Falkland Islands (Malvinas)_Faroe Islands_Fiji_Finland_French Guiana_French Polynesia_French Southern Territories_Gabon_Gambia_Georgia_Ghana_Gibraltar_Greenland_Grenada_Guadeloupe_Guatemala_Guernsey_Guinea_Guinea-Bissau_Guyana_Haiti_Honduras_Iceland_Indonesia_Iran_Isle of Man_Israel_Jamaica_Jersey_Kazakhstan_Kiribati_Korea (North)_Kosovo_Kyrgyzstan_Laos_Latvia_Lesotho_Liberia_Libya_Liechtenstein_Lithuania_Luxembourg_Macao_Madagascar_Malawi_Mali_Malta_Martinique_Mauritania_Mauritius_Mayotte_Mexico_Moldova_Monaco_Mongolia_Montenegro_Montserrat_Morocco_Mozambique_Namibia_Nauru_Nepal_New Caledonia_Nicaragua_Niger_Nigeria_Niue_Norfolk Island_North Macedonia_Palestine_Panama_Papua New Guinea_Paraguay_Peru_Pitcairn_Portugal_Réunion_Romania_Rwanda_Saint Barthélemy_Saint Helena, Ascension and Tristan da Cunha_Saint Kitts and Nevis_Saint Lucia_Saint Martin_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_San Marino_Sao Tome and Principe_Senegal_Serbia_Seychelles_S. Georgia and S. Sandwich Islands_Sierra Leone_Sint Maarten (Dutch part)_Slovakia_Slovenia_Solomon Islands_Somalia_South Sudan_Sudan_Suriname_Sweden_Syria_Tajikistan_Tanzania_Timor-Leste_Togo_Tokelau_Tonga_Trinidad and Tobago_Tunisia_Turkmenistan_Turks and Caicos Islands_Tuvalu_Uganda_Uruguay_Uzbekistan_Vanuatu_Vatican_Venezuela_Vietnam_Wallis & Futuna_Western Sahara_Yemen_Zambia_Zimbabwe","sending","Last update: 12/Mar, 14:36 (UTC)"
"Sudan",1,"Israel","sending","Last update: 12/Mar, 14:36 (UTC)"
"Suriname",183,"Afghanistan_Algeria_Angola_Anguilla_Antarctica_Antigua & Barbuda_Argentina_Armenia_Aruba_Australia_Azerbaijan_Bahamas_Bahrain_Bangladesh_Barbados_Belize_Benin_Bermuda_Bhutan_Bolivia_Bonaire, Sint Eustatius and Saba_Botswana_Brazil_British Indian Ocean Territory_British Virgin Islands_Brunei_Burkina Faso_Burundi_Cambodia_Cameroon_Canada_Cape Verde_Cayman Islands_Central African Republic_Chad_Chile_China_Christmas Island_Cocos Islands_Colombia_Comoros_Congo_Congo (Dem. Rep.)_Cook Islands_Costa Rica_Côte d'Ivoire_Cuba_Curaçao_Djibouti_Dominica_Dominican Republic_Ecuador_Egypt_El Salvador_Equatorial Guinea_Eritrea_Eswatini_Ethiopia_Falkland Islands (Malvinas)_Fiji_French Guiana_French Polynesia_French Southern Territories_Gabon_Gambia_Georgia_Ghana_Greenland_Grenada_Guadeloupe_Guatemala_Guinea_Guinea-Bissau_Haiti_Honduras_Hong Kong_India_Indonesia_Iran_Iraq_Israel_Jamaica_Japan_Jordan_Kazakhstan_Kenya_Kiribati_Korea (North)_Korea (South)_Kuwait_Kyrgyzstan_Laos_Lebanon_Lesotho_Liberia_Libya_Macao_Madagascar_Malawi_Malaysia_Maldives_Mali_Martinique_Mauritania_Mauritius_Mayotte_Mexico_Mongolia_Montserrat_Morocco_Mozambique_Myanmar_Namibia_Nauru_Nepal_New Caledonia_New Zealand_Nicaragua_Niger_Nigeria_Niue_Norfolk Island_Oman_Pakistan_Palestine_Panama_Papua New Guinea_Paraguay_Peru_Philippines_Pitcairn_Qatar_Réunion_Rwanda_Saint Barthélemy_Saint Helena, Ascension and Tristan da Cunha_Saint Kitts and Nevis_Saint Lucia_Saint Martin_Saint Pierre & Miquelon_Saint Vincent and the Grenadines_Samoa_Sao Tome and Principe_Saudi Arabia_Senegal_Seychelles_S. Georgia and S. Sandwich Islands_Sierra Leone_Singapore_Sint Maarten (Dutch part)_Solomon Islands_Somalia_South Africa_South Sudan_Sri Lanka_Sudan_Syria_Taiwan_Tajikistan_Tanzania_Thailand_Timor-Leste_Togo_Tokelau_Tonga_Trinidad and Tobago_Tunisia_Turkey_Turkmenistan_Turks and Caicos Islands_Tuvalu_Uganda_United Arab Emirates_Uruguay_Uzbekistan_Vanuatu_Venezuela_Vietnam_Wallis & Futuna_Western Sahara_Yemen_Zambia_Zimbabwe","sending","Last update: 12/Mar, 14:36 (UTC)"
"Svalbard and Jan Mayen",3,"Chile_Peru_Yemen","sending","Last update: 12/Mar, 14:36 (UTC)"
"Sweden",20,"Bahamas_Bolivia_El Salvador_Equatorial Guinea_Eritrea_Haiti_Honduras_Jamaica_Laos_Liberia_Mauritania_Mayotte_Saint Barthélemy_Saint Martin_Saint Pierre & Miquelon_Syria_Trinidad and Tobago_Turkmenistan_Venezuela_Yemen","sending","Last update: 12/Mar, 14:36 (UTC)"
